gvkey	datadate	fyear	tic	at
013453	20091231	2009	OPY	2203.3830
013453	20101231	2010	OPY	2620.0340
013453	20101231	2010	OPY	2620.0340
013453	20111231	2011	OPY	3527.4390
013453	20111231	2011	OPY	3527.4390
013453	20121231	2012	OPY	2678.0200
013453	20121231	2012	OPY	2678.0200
013453	20131231	2013	OPY	2952.7200
013453	20131231	2013	OPY	2952.7200
013456	20111231	2011	GVHIB	0.0150
013456	20121231	2012	GVHIB	0.2800
013460	20111231	2011	PED	
013460	20121231	2012	PED	11.1470
013460	20131231	2013	PED	25.8010
013463	20081231	2008	3KMKCF	130.2990
013463	20091231	2009	3KMKCF	137.0370
013472	20081031	2008	MMTC	0.5940
013472	20091031	2009	MMTC	0.1700
013472	20101031	2010	MMTC	0.2880
013472	20111031	2011	MMTC	0.0850
013472	20121031	2012	MMTC	0.2850
013472	20131031	2013	MMTC	0.1850
013480	20081231	2008	EBIX	141.1670
013480	20091231	2009	EBIX	262.1670
013480	20101231	2010	EBIX	303.3000
013480	20111231	2011	EBIX	411.1820
013480	20121231	2012	EBIX	516.9460
013480	20131231	2013	EBIX	553.8640
013481	20080630	2008	BCAS	4.0120
013484	20081231	2008	3SNGX	3.3630
013484	20091231	2009	3SNGX	9.3840
013484	20101231	2010	3SNGX	9.2690
013484	20111231	2011	3SNGX	8.2240
013484	20121231	2012	3SNGX	4.7050
013484	20131231	2013	3SNGX	8.2650
013498	20081130	2008	CCL	33400.0000
013498	20091130	2009	CCL	36835.0000
013498	20101130	2010	CCL	37490.0000
013498	20111130	2011	CCL	38637.0000
013498	20121130	2012	CCL	39161.0000
013498	20131130	2013	CCL	40104.0000
013505	20081231	2008	DRJ	58.9230
013505	20091231	2009	DRJ	55.4020
013505	20101231	2010	DRJ	66.7050
013505	20111231	2011	DRJ	84.2300
013510	20081231	2008	DRE	7690.8830
013510	20081231	2008	DRE	7690.8830
013510	20091231	2009	DRE	7304.2790
013510	20091231	2009	DRE	7304.2790
013510	20101231	2010	DRE	7644.2760
013510	20101231	2010	DRE	7644.2760
013510	20111231	2011	DRE	7004.4370
013510	20111231	2011	DRE	7004.4370
013510	20121231	2012	DRE	7560.1010
013510	20121231	2012	DRE	7560.1010
013510	20131231	2013	DRE	7752.6140
013510	20131231	2013	DRE	7752.6140
013512	20081231	2008	GNTRF	17.5210
013512	20091231	2009	GNTRF	17.8260
013512	20100930	2010	GNTRF	41.2160
013512	20110930	2011	GNTRF	40.1100
013512	20120930	2012	GNTRF	46.8300
013512	20130930	2013	GNTRF	48.7420
013516	20081231	2008	BWLR	495.2110
013516	20091231	2009	BWLR	595.2510
013516	20101231	2010	BWLR	731.3560
013520	20081231	2008	3CALVF	23.2980
013520	20091231	2009	3CALVF	22.0900
013520	20101231	2010	3CALVF	27.4880
013520	20111231	2011	3CALVF	52.4020
013520	20121231	2012	3CALVF	71.8270
013520	20131231	2013	3CALVF	69.6020
013526	20081231	2008	BPL	3034.4100
013526	20091231	2009	BPL	3255.6490
013526	20101231	2010	BPL	3574.2160
013526	20111231	2011	BPL	5570.3760
013526	20121231	2012	BPL	5981.0090
013526	20131231	2013	BPL	7005.5630
013531	20090131	2008	HKFIQ	164.6740
013531	20100131	2009	HKFIQ	148.5460
013531	20110131	2010	HKFIQ	140.9230
013531	20120131	2011	HKFIQ	146.3870
013531	20130131	2012	HKFIQ	150.5320
013531	20140131	2013	HKFIQ	155.0720
013540	20081231		WWAV	
013540	20091231		WWAV	
013540	20101231		WWAV	
013540	20111231	2011	WWAV	2108.6850
013540	20121231	2012	WWAV	2168.0110
013540	20131231	2013	WWAV	2283.1840
013550	20081231	2008	NNUTU	47.6470
013550	20091231	2009	NNUTU	47.1310
013550	20101231	2010	NNUTU	58.1590
013550	20111231	2011	NNUTU	57.0430
013550	20121231	2012	NNUTU	56.3410
013550	20131231	2013	NNUTU	54.7240
013554	20081231	2008	TBL	849.3990
013554	20091231	2009	TBL	859.9070
013554	20101231	2010	TBL	892.3590
013558	20081231	2008	WSCRF	0.2510
013558	20091231	2009	WSCRF	0.1840
013558	20101231	2010	WSCRF	1.3640
013558	20111231	2011	WSCRF	6.1100
013558	20121231	2012	WSCRF	9.0100
013558	20131231	2013	WSCRF	18.7160
013561	20081231	2008	MBI	29657.0740
013561	20081231	2008	MBI	29657.0740
013561	20091231	2009	MBI	25684.6990
013561	20091231	2009	MBI	25684.6990
013561	20101231	2010	MBI	32279.0110
013561	20101231	2010	MBI	32279.0110
013561	20111231	2011	MBI	26873.0000
013561	20111231	2011	MBI	26873.0000
013561	20121231	2012	MBI	21724.0000
013561	20121231	2012	MBI	21724.0000
013561	20131231	2013	MBI	16953.0000
013561	20131231	2013	MBI	16953.0000
013562	20081231	2008	BDN	4737.6900
013562	20081231	2008	BDN	4737.6900
013562	20091231	2009	BDN	4663.7500
013562	20091231	2009	BDN	4663.7500
013562	20101231	2010	BDN	4690.3780
013562	20101231	2010	BDN	4690.3780
013562	20111231	2011	BDN	4557.7180
013562	20111231	2011	BDN	4557.7180
013562	20121231	2012	BDN	4506.7090
013562	20121231	2012	BDN	4506.7090
013562	20131231	2013	BDN	4765.0950
013562	20131231	2013	BDN	4765.0950
013570	20081231	2008	MIDD	654.4980
013570	20091231	2009	MIDD	816.3460
013570	20101231	2010	MIDD	873.1720
013570	20111231	2011	MIDD	1146.5120
013570	20121231	2012	MIDD	1244.2800
013570	20131231	2013	MIDD	1819.2060
013579	20081231	2008	EQC	6016.0990
013579	20081231	2008	EQC	6016.0990
013579	20091231	2009	EQC	6121.3210
013579	20091231	2009	EQC	6121.3210
013579	20101231	2010	EQC	6588.5200
013579	20101231	2010	EQC	6588.5200
013579	20111231	2011	EQC	7447.0260
013579	20111231	2011	EQC	7447.0260
013579	20121231	2012	EQC	8189.6340
013579	20121231	2012	EQC	8189.6340
013579	20131231	2013	EQC	6646.4340
013579	20131231	2013	EQC	6646.4340
013580	20081231	2008	UHT	221.0560
013580	20081231	2008	UHT	221.0560
013580	20091231	2009	UHT	228.8250
013580	20091231	2009	UHT	228.8250
013580	20101231	2010	UHT	216.1350
013580	20101231	2010	UHT	216.1350
013580	20111231	2011	UHT	370.9290
013580	20111231	2011	UHT	370.9290
013580	20121231	2012	UHT	383.0380
013580	20121231	2012	UHT	383.0380
013580	20131231	2013	UHT	373.1450
013580	20131231	2013	UHT	373.1450
013582	20081231	2008	CPSH	8.3670
013582	20091231	2009	CPSH	9.2300
013582	20101231	2010	CPSH	10.6110
013582	20111231	2011	CPSH	11.3340
013582	20121231	2012	CPSH	10.3490
013582	20131231	2013	CPSH	11.1400
013597	20081231	2008	ZNT	2520.7830
013597	20081231	2008	ZNT	2520.7830
013597	20091231	2009	ZNT	2438.2440
013597	20091231	2009	ZNT	2438.2440
013599	20081231	2008	CELG	4445.2700
013599	20091231	2009	CELG	5389.3110
013599	20101231	2010	CELG	10177.1620
013599	20111231	2011	CELG	10005.9100
013599	20121231	2012	CELG	11734.3060
013599	20131231	2013	CELG	13378.2000
013602	20090430	2008	CRMT	219.6240
013602	20100430	2009	CRMT	251.2720
013602	20110430	2010	CRMT	276.4090
013602	20120430	2011	CRMT	310.9400
013602	20130430	2012	CRMT	358.2650
013602	20140430	2013	CRMT	363.2970
013619	20090331	2008	ABMD	135.9580
013619	20100331	2009	ABMD	129.5700
013619	20110331	2010	ABMD	131.5880
013619	20120331	2011	ABMD	153.9110
013619	20130331	2012	ABMD	169.9990
013619	20140331	2013	ABMD	205.4070
013623	20081231	2008	CNMD	931.6610
013623	20091231	2009	CNMD	958.4130
013623	20101231	2010	CNMD	985.7730
013623	20111231	2011	CNMD	935.5940
013623	20121231	2012	CNMD	1084.4620
013623	20131231	2013	CNMD	1090.5080
013630	20081231	2008	EDAC	31.4640
013630	20091231	2009	EDAC	56.1270
013630	20101231	2010	EDAC	61.4040
013630	20111231	2011	EDAC	66.0530
013630	20121231	2012	EDAC	102.1220
013631	20081231	2008	GRST	0.0010
013631	20091231	2009	GRST	0.0060
013631	20101231	2010	GRST	0.4950
013631	20111231	2011	GRST	0.9310
013631	20121231	2012	GRST	1.1240
013631	20131231	2013	GRST	1.1930
013633	20081231	2008	KORIY	1974.1280
013634	20090331	2008	XIDEQ	1900.1870
013634	20100331	2009	XIDEQ	1956.2260
013634	20110331	2010	XIDEQ	2183.6640
013634	20120331	2011	XIDEQ	2194.9860
013634	20130331	2012	XIDEQ	2004.4300
013634	20140331	2013	XIDEQ	2032.7880
013639	20080731	2008	NLMP	9.6550
013646	20090131	2008	TIF	3102.2830
013646	20100131	2009	TIF	3488.3600
013646	20110131	2010	TIF	3735.6690
013646	20120131	2011	TIF	4158.9920
013646	20130131	2012	TIF	4630.8500
013646	20140131	2013	TIF	4752.3510
013649	20080930	2008	NHLD	24.4770
013649	20090930	2009	NHLD	21.6420
013649	20100930	2010	NHLD	17.3800
013649	20110930	2011	NHLD	16.3610
013649	20120930	2012	NHLD	16.5890
013649	20130930	2013	NHLD	29.5110
013655	20121231	2012	QEH	
013655	20131231	2013	QEH	
013657	20081231	2008	AIQ	883.7230
013657	20091231	2009	AIQ	887.8360
013657	20101231	2010	AIQ	816.2010
013657	20111231	2011	AIQ	663.0940
013657	20121231	2012	AIQ	560.1410
013657	20131231	2013	AIQ	489.8470
013664	20101231	2010	LVNTA	1917.0000
013664	20111231	2011	LVNTA	2070.0000
013664	20121231	2012	LVNTA	11296.0000
013664	20131231	2013	LVNTA	9984.0000
013665	20110331	2010	HBK	335.4430
013665	20110331	2010	HBK	335.4430
013665	20120331	2011	HBK	318.4680
013665	20120331	2011	HBK	318.4680
013665	20130331	2012	HBK	331.9620
013665	20130331	2012	HBK	331.9620
013665	20140331	2013	HBK	302.7690
013665	20140331	2013	HBK	302.7690
013671	20111231	2011	ETEK	
013671	20121231	2012	ETEK	0.0860
013678	20121231	2012	ANGYF	548.4750
013678	20131231	2013	ANGYF	712.4070
013679	20120630	2012	ARCW	
013679	20130630	2013	ARCW	66.6720
013683	20081231	2008	TEF	139045.2420
013683	20091231	2009	TEF	154987.6810
013683	20101231	2010	TEF	172198.4480
013683	20111231	2011	TEF	168159.9180
013683	20121231	2012	TEF	171118.6780
013683	20131231	2013	TEF	163779.9500
013684	20081231		LINT.CM	
013684	20091231		LINT.CM	
013684	20101231	2010	LINT.CM	
013684	20111231	2011	LINT.CM	17339.0000
013684	20121231	2012	LINT.CM	26255.0000
013684	20131231	2013	LINT.CM	24676.0000
013695	20121231	2012	MDIV	
013695	20131231	2013	MDIV	
013696	20121231	2012	TDIV	
013696	20131231	2013	TDIV	
013700	20081231	2008	XRAY	2830.4000
013700	20091231	2009	XRAY	3087.9320
013700	20101231	2010	XRAY	3257.9510
013700	20111231	2011	XRAY	4755.3980
013700	20121231	2012	XRAY	4972.2970
013700	20131231	2013	XRAY	5078.0470
013704	20081231	2008	UGNEQ	28.6410
013704	20091231	2009	UGNEQ	23.9550
013704	20101231	2010	UGNEQ	28.4710
013704	20111231	2011	UGNEQ	17.6750
013704	20121231	2012	UGNEQ	11.3130
013709	20081231	2008	IEP	18815.0000
013709	20091231	2009	IEP	17930.0000
013709	20101231	2010	IEP	21338.0000
013709	20111231	2011	IEP	25136.0000
013709	20121231	2012	IEP	24556.0000
013709	20131231	2013	IEP	31745.0000
013710	20081231	2008	FUN	2186.0830
013710	20091231	2009	FUN	2145.4390
013710	20101231	2010	FUN	2082.4440
013710	20111231	2011	FUN	2074.5570
013710	20121231	2012	FUN	2019.8650
013710	20131231	2013	FUN	2014.6270
013712	20081231		6685B	
013712	20091231	2009	6685B	1580.3000
013712	20101231	2010	6685B	1779.7000
013712	20111231	2011	6685B	2037.6000
013712	20121231	2012	6685B	2918.2000
013712	20131231	2013	6685B	2472.9000
013714	20081231	2008	CBS	26889.3000
013714	20091231	2009	CBS	26962.0000
013714	20101231	2010	CBS	26142.6000
013714	20111231	2011	CBS	26197.0000
013714	20121231	2012	CBS	26466.0000
013714	20131231	2013	CBS	26387.0000
013720	20111231	2011	ASN.2	14375.5410
013721	20081231	2008	ZTS	
013721	20091231	2009	ZTS	
013721	20101231	2010	ZTS	5284.0000
013721	20111231	2011	ZTS	5711.0000
013721	20121231	2012	ZTS	6262.0000
013721	20131231	2013	ZTS	6558.0000
013733	20081231	2008	PMD	12.6280
013733	20091231	2009	PMD	10.6020
013733	20101231	2010	PMD	11.7660
013733	20111231	2011	PMD	13.8010
013733	20121231	2012	PMD	14.1210
013733	20131231	2013	PMD	16.5500
013736	20121231	2012	BBRC	
013736	20131231	2013	BBRC	
013748	20121231	2012	EMSO	
013748	20131231	2013	EMSO	
013759	20081130	2008	MHGU	32.0330
013759	20091130	2009	MHGU	32.0690
013759	20101231	2010	MHGU	32.9690
013759	20111231	2011	MHGU	43.8340
013759	20121231	2012	MHGU	63.3480
013759	20131231	2013	MHGU	71.6170
013760	20080930	2008	NAMC	17.9250
013765	20080630	2008	NAII	47.0100
013765	20090630	2009	NAII	36.4390
013765	20100630	2010	NAII	36.1480
013765	20110630	2011	NAII	41.1440
013765	20120630	2012	NAII	47.1970
013765	20130630	2013	NAII	46.6400
013782	20090331	2008	LABL	258.2080
013782	20100331	2009	LABL	285.3420
013782	20110331	2010	LABL	411.8290
013782	20120331	2011	LABL	809.6540
013782	20130331	2012	LABL	839.5500
013782	20140331	2013	LABL	964.4660
013786	20081231	2008	HRTX	11.8000
013786	20091231	2009	HRTX	8.9510
013786	20101231	2010	HRTX	2.9110
013786	20111231	2011	HRTX	19.4450
013786	20121231	2012	HRTX	55.9720
013786	20131231	2013	HRTX	75.9370
013789	20081231	2008	AIRM	394.9240
013789	20091231	2009	AIRM	424.1320
013789	20101231	2010	AIRM	723.1100
013789	20111231	2011	AIRM	1028.4710
013789	20121231	2012	AIRM	1118.8630
013789	20131231	2013	AIRM	1252.5410
013794	20080630	2008	KOOL	38.2820
013794	20090630	2009	KOOL	27.6550
013794	20100630	2010	KOOL	24.0300
013794	20110630	2011	KOOL	24.3990
013794	20120630	2012	KOOL	21.0800
013794	20130630	2013	KOOL	18.5290
013800	20081231	2008	AFAM	160.7920
013800	20091231	2009	AFAM	183.3890
013800	20101231	2010	AFAM	220.1270
013800	20111231	2011	AFAM	250.8220
013800	20121231	2012	AFAM	249.2590
013800	20131231	2013	AFAM	352.2730
013821	20081231	2008	YYLRA	8.1620
013821	20091231	2009	YYLRA	7.5610
013824	20080930	2008	FICO	1275.2530
013824	20090930	2009	FICO	1303.8880
013824	20100930	2010	FICO	1123.7160
013824	20110930	2011	FICO	1129.4680
013824	20120930	2012	FICO	1158.6110
013824	20130930	2013	FICO	1161.5470
013825	20111231	2011	RMK.	
013825	20121231	2012	RMK.	1.6980
013825	20131231	2013	RMK.	1.7130
013831	20081231	2008	SDNA	0.9960
013831	20091231	2009	SDNA	1.1090
013831	20101231	2010	SDNA	1.3850
013831	20111231	2011	SDNA	1.1260
013835	20101231	2010	RGLS	59.7030
013835	20111231	2011	RGLS	42.8810
013835	20121231	2012	RGLS	103.5180
013835	20131231	2013	RGLS	123.0650
013836	20081231	2008	TRLA	
013836	20091231	2009	TRLA	
013836	20101231	2010	TRLA	15.7100
013836	20111231	2011	TRLA	24.1950
013836	20121231	2012	TRLA	118.9640
013836	20131231	2013	TRLA	655.4090
013837	20121231	2012	XHD.	
013837	20131231	2013	XHD.	
013839	20081231	2008	CBM	341.0720
013839	20091231	2009	CBM	351.5150
013839	20101231	2010	CBM	351.7510
013839	20111231	2011	CBM	335.7440
013839	20121231	2012	CBM	394.4680
013839	20131231	2013	CBM	458.0370
013845	20101231	2010	CMGE	129.3400
013845	20111231	2011	CMGE	151.0080
013845	20121231	2012	CMGE	144.0100
013845	20131231	2013	CMGE	207.0010
013858	20081231	2008	FLTX	
013858	20091231	2009	FLTX	
013858	20101231	2010	FLTX	104.3520
013858	20111231	2011	FLTX	99.5760
013858	20121231	2012	FLTX	210.6250
013858	20131231	2013	FLTX	286.5390
013861	20081231	2008	TTS	
013861	20091231	2009	TTS	
013861	20101231	2010	TTS	108.8900
013861	20111231	2011	TTS	119.0050
013861	20121231	2012	TTS	176.0740
013861	20131231	2013	TTS	242.7690
013871	20091231	2009	SMLP	
013871	20101231	2010	SMLP	340.0950
013871	20111231	2011	SMLP	1030.2640
013871	20121231	2012	SMLP	1063.5110
013871	20131231	2013	SMLP	1639.9150
013873	20081231	2008	MPML	1.2930
013873	20091231	2009	MPML	1.2240
013882	20111231		SVLT	
013882	20121231	2012	SVLT	0.0210
013882	20131231	2013	SVLT	0.5110
013888	20101231	2010	WMIH	
013888	20111231	2011	WMIH	350.5590
013888	20121231	2012	WMIH	339.9160
013888	20131231	2013	WMIH	267.6380
013906	20080930	2008	JOUT	255.0690
013906	20090930	2009	JOUT	210.2820
013906	20100930	2010	JOUT	226.7560
013906	20110930	2011	JOUT	259.3560
013906	20120930	2012	JOUT	263.6320
013906	20130930	2013	JOUT	288.3500
013913	20080630	2008	GBCS	7.2480
013913	20090630	2009	GBCS	7.0260
013913	20100630	2010	GBCS	5.2720
013913	20110630	2011	GBCS	3.5410
013913	20120630	2012	GBCS	3.8460
013913	20130630	2013	GBCS	3.2070
013922	20080630	2008	NTRC	37.7230
013922	20090630	2009	NTRC	10.1520
013922	20100630	2010	NTRC	47.4220
013935	20121231	2012	BTT	
013935	20131231	2013	BTT	
013936	20081231	2008	ANTS	33.4570
013936	20091231	2009	ANTS	30.2700
013936	20101231	2010	ANTS	29.2000
013940	20090331	2008	TIGR	41.3330
013940	20100331	2009	TIGR	41.5040
013940	20110331	2010	TIGR	40.0380
013940	20120331	2011	TIGR	37.8140
013940	20130331	2012	TIGR	41.1510
013940	20140331	2013	TIGR	41.7390
013948	20081231	2008	CMS1	14246.0000
013948	20091231	2009	CMS1	14622.0000
013948	20101231	2010	CMS1	14839.0000
013948	20111231	2011	CMS1	15662.0000
013948	20121231	2012	CMS1	16275.0000
013948	20131231	2013	CMS1	16179.0000
013958	20111231	2011	GDM.3	
013958	20111231	2011	GDM.3	
013962	20080731	2008	FGP	1529.2310
013962	20090731	2009	FGP	1404.9770
013962	20100731	2010	FGP	1442.3510
013962	20110731	2011	FGP	1460.5860
013962	20120731	2012	FGP	1397.2790
013962	20130731	2013	FGP	1356.0280
013963	20081231	2008	VGR	717.7120
013963	20091231	2009	VGR	735.5420
013963	20101231	2010	VGR	949.5950
013963	20111231	2011	VGR	927.7680
013963	20121231	2012	VGR	1086.7310
013963	20131231	2013	VGR	1260.1590
013966	20110630	2011	GRYCF	1.7710
013966	20120630	2012	GRYCF	5.5560
013966	20131231	2013	GRYCF	15.7480
013970	20081231	2008	TVA.B	475.4930
013970	20091231	2009	TVA.B	485.5230
013970	20101231	2010	TVA.B	514.2770
013970	20111231	2011	TVA.B	533.8530
013970	20121231	2012	TVA.B	501.9710
013970	20131231	2013	TVA.B	522.0510
013971	20081231	2008	MEOH	2817.9810
013971	20091231	2009	MEOH	2923.4170
013971	20101231	2010	MEOH	3070.1590
013971	20111231	2011	MEOH	3393.5750
013971	20121231	2012	MEOH	3544.6220
013971	20131231	2013	MEOH	4113.4940
013973	20081231	2008	TRAAF	104.8850
013973	20091231	2009	TRAAF	99.2520
013973	20101231	2010	TRAAF	97.9620
013973	20111231	2011	TRAAF	157.1920
013973	20121231	2012	TRAAF	210.5080
013973	20131231	2013	TRAAF	220.4300
013982	20120229	2011	EYC.	
013982	20130228	2012	EYC.	0.5820
013982	20140228	2013	EYC.	0.2740
013988	20081231	2008	SCHW	51675.0000
013988	20081231	2008	SCHW	51675.0000
013988	20091231	2009	SCHW	75431.0000
013988	20091231	2009	SCHW	75431.0000
013988	20101231	2010	SCHW	92568.0000
013988	20101231	2010	SCHW	92568.0000
013988	20111231	2011	SCHW	108553.0000
013988	20111231	2011	SCHW	108553.0000
013988	20121231	2012	SCHW	133637.0000
013988	20121231	2012	SCHW	133637.0000
013988	20131231	2013	SCHW	143642.0000
013988	20131231	2013	SCHW	143642.0000
013990	20081231	2008	WRC	1496.0930
013990	20091231	2009	WRC	1659.7940
013990	20101231	2010	WRC	1653.2720
013990	20111231	2011	WRC	1747.8500
013992	20081231	2008	EXETF	1805.9820
013992	20081231	2008	EXETF	1805.9820
013992	20091231	2009	EXETF	1668.0650
013992	20091231	2009	EXETF	1668.0650
013992	20101231	2010	EXETF	1698.0100
013992	20101231	2010	EXETF	1698.0100
013992	20111231	2011	EXETF	1830.7040
013992	20111231	2011	EXETF	1830.7040
013992	20121231	2012	EXETF	1807.9160
013992	20131231	2013	EXETF	1849.0880
013994	20081231	2008	HUSKF	26522.0000
013994	20091231	2009	HUSKF	26295.0000
013994	20101231	2010	HUSKF	29133.0000
013994	20111231	2011	HUSKF	32426.0000
013994	20121231	2012	HUSKF	35140.0000
013994	20131231	2013	HUSKF	36904.0000
013997	20081231	2008	TORSF	1787.6070
013997	20091231	2009	TORSF	1638.4420
013997	20101231	2010	TORSF	1573.1990
013997	20111231	2011	TORSF	1484.7670
013997	20121231	2012	TORSF	1471.2440
013997	20131231	2013	TORSF	1348.7120
014007	20080731	2008	1641B	6582.9200
014007	20090731	2009	1641B	5581.0260
014007	20100731	2010	1641B	5532.2820
014007	20110731	2011	1641B	5364.7690
014007	20120731	2012	1641B	5201.8550
014007	20130731	2013	1641B	5300.2410
014010	20081231	2008	TGA	228.2380
014010	20091231	2009	TGA	228.8820
014010	20101231	2010	TGA	341.9010
014010	20111231	2011	TGA	525.8060
014010	20121231	2012	TGA	653.4250
014010	20131231	2013	TGA	675.8000
014017	20081231	2008	CAON	0.5090
014017	20091231	2009	CAON	0.4280
014017	20101231	2010	CAON	0.0100
014017	20111231	2011	CAON	0.0040
014017	20121231	2012	CAON	0.0040
014017	20131231	2013	CAON	0.0030
014018	20080731	2008	3QZMRE	0.6130
014018	20090731	2009	3QZMRE	0.4240
014018	20100731	2010	3QZMRE	0.2640
014018	20110731	2011	3QZMRE	0.1040
014018	20120731	2012	3QZMRE	2.8210
014018	20130731	2013	3QZMRE	2.4700
014023	20081231	2008	XRXCF	1656.5930
014027	20081231	2008	CLH	898.3360
014027	20091231	2009	CLH	1401.0680
014027	20101231	2010	CLH	1602.4750
014027	20111231	2011	CLH	2085.8030
014027	20121231	2012	CLH	3825.8060
014027	20131231	2013	CLH	3953.6780
014031	20101231	2010	VI	8.0570
014031	20111231	2011	VI	51.6000
014032	20081231	2008	LOCK	
014032	20091231	2009	LOCK	
014032	20101231	2010	LOCK	31.3600
014032	20111231	2011	LOCK	42.0600
014032	20121231	2012	LOCK	339.5880
014032	20131231	2013	LOCK	461.6650
014033	20100331	2009	ANFI	
014033	20110331	2010	ANFI	255.1260
014033	20120331	2011	ANFI	232.0530
014033	20130331	2012	ANFI	326.5320
014033	20140331	2013	ANFI	422.4500
014034	20110930	2011	SMEYF	
014034	20121130	2012	SMEYF	0.6570
014034	20131130	2013	SMEYF	8.8010
014038	20111231	2011	NAMS	
014040	20121231		CAME	
014040	20131231	2013	CAME	0.2860
014042	20081231	2008	CFPZF	3200.4000
014042	20091231	2009	CFPZF	2677.8000
014042	20101231	2010	CFPZF	2778.3000
014042	20111231	2011	CFPZF	2401.6000
014042	20121231	2012	CFPZF	2487.9000
014042	20131231	2013	CFPZF	2693.3000
014043	20081231	2008	PCAR1	5739.4000
014043	20091231	2009	PCAR1	4208.3000
014043	20101231	2010	PCAR1	3947.9000
014043	20111231	2011	PCAR1	5250.1000
014043	20121231	2012	PCAR1	6537.7000
014043	20131231	2013	PCAR1	7247.6000
014049	20081231	2008	GNA	7270.0550
014049	20091231	2009	GNA	6366.9650
014062	20081231	2008	CCDBF	1766.6740
014062	20091231	2009	CCDBF	1645.4970
014062	20101231	2010	CCDBF	1622.4110
014062	20111231	2011	CCDBF	1613.4810
014062	20121231	2012	CCDBF	1654.0830
014062	20131231	2013	CCDBF	2401.6480
014064	20081231	2008	MCCK	210.5840
014064	20091231	2009	MCCK	208.9490
014064	20101231	2010	MCCK	198.3770
014064	20111231	2011	MCCK	200.5130
014065	20081231	2008	CADNF	4031.0000
